,x,y,z,q0,q1,q2,q3,v_x,v_y,v_z,p,q,r,a_x,a_y,a_z
7,0.05715626641725781,0.00210883163614282,-0.7344489595396901,0.44087644120281005,0.024348075482027134,0.05502592400265308,0.8955485930424552,-0.08303589032385525,0.009153743162667875,-0.28049442655293344,4.2843393174273245,0.5237367686316188,33.25738578973552,-0.10799636068016483,-0.26053339261115127,-9.856706261197495
8,0.05707317614315643,0.002117855146999987,-0.7347343825294418,0.4274163329958704,0.025584569002335654,0.05644626311886149,0.9019282274644941,-0.08314508168416708,0.008893313366311058,-0.29035178339538054,4.284313075975504,0.5237441053163941,33.25742768428903,-0.11054236553334107,-0.2603247073170678,-9.858090567598705
9,0.05698997535377637,0.002126618337896482,-0.7350296636211756,0.4135560386191722,0.026894188727708886,0.057880604740237686,0.9082389229322869,-0.08325696920092193,0.008633108800666603,-0.30021068492573816,4.28427415092975,0.5237565958103787,33.25747389801387,-0.11337761232475607,-0.260082637499659,-9.859801697245109
10,0.056906661284504924,0.002135121460326131,-0.7353348044943732,0.39909744746718645,0.0283029778967971,0.05936337268000996,0.9145469691882446,-0.08337160874181604,0.008373192386848395,-0.3100713697069589,4.284218512770968,0.5237758490300447,33.25752302529471,-0.11601595102507822,-0.259744769655911,-9.861652509132671
11,0.05682323147257136,0.0021433648700641974,-0.735649806922935,0.38409780552678563,0.0298008737718919,0.06089173494876563,0.920800184799541,-0.0834882205504515,0.008113720431729313,-0.3199337346449115,4.2841388383449415,0.5238051227213504,33.25757138825502,-0.11724965530807463,-0.25918467925883615,-9.863136696099144
12,0.0567396848427913,0.0021513491619297533,-0.7359746722881209,0.36869834825794423,0.031365111826938324,0.06245140158755618,0.9269183244448764,-0.08360480900719891,0.00785503509719556,-0.3297970604060534,4.284028768231439,0.5238468565389768,33.257617225917336,-0.11586994274882212,-0.2581536107462603,-9.86352518292463
13,0.05665602259619337,0.0021590753500072384,-0.7363094010592165,0.35310945530544585,0.03294351591067058,0.06400865439984174,0.9328083026513306,-0.0837191611726981,0.0075975816905259255,-0.339660426184171,4.283894547448561,0.523900364139748,33.25766688995785,-0.11273216148803389,-0.25670945615391005,-9.863191805704458
14,0.0565722480008093,0.0021665449152315263,-0.7366539927979543,0.33736907349438233,0.03453164538690142,0.06555916881038427,0.9384517404221203,-0.08382905648183885,0.00734190250822803,-0.3495227531292107,4.2837309730701385,0.5239683088204318,33.25771970901777,-0.10689362895908805,-0.2545864482618936,-9.861402701467048
15,0.0564883667509199,0.0021737599603718705,-0.737008445796152,0.3215301049725107,0.0361134077256125,0.06709301589109298,0.9438287665659738,-0.08393214224798878,0.007088642176085897,-0.35938276610933717,4.283542986333698,0.5240504271878569,33.2577801865474,-0.09908771203693356,-0.25185947810510934,-9.85853932624926
16,0.0564043866197668,0.0021807232107208118,-0.7373727572054872,0.30560277752884446,0.037686089739268985,0.06860805184009493,0.9489360548685704,-0.0840265139674251,0.006838417614145036,-0.36923940055950355,4.283331583655553,0.5241474922383337,33.25784999204298,-0.08945184271655102,-0.2485043615503546,-9.854626921451045
17,0.056320317091898504,0.0021874379871576317,-0.7377469232382177,0.2895996571182422,0.039246498445897865,0.07010265270815455,0.9537700818541189,-0.08411078196800016,0.006591768217309599,-0.3790919593516575,4.283102445075746,0.5242584671115862,33.25793210238345,-0.07889415495284802,-0.24470611647029017,-9.850393549308416
18,0.05623616877108158,0.0021939081056115074,-0.7381309396099603,0.27352353595110945,0.04079429643994013,0.07157557735215712,0.958330651385772,-0.08418390632306622,0.0063491952865141685,-0.38893997525759255,4.282853478591715,0.5243854714908973,33.25802702517074,-0.06717558212359265,-0.24034606837584938,-9.84554002430378
