,x,y,z,q0,q1,q2,q3,v_x,v_y,v_z,p,q,r,a_x,a_y,a_z
98,0.04969824389593139,0.0026541702678655027,-0.8005411562804309,-0.8717304698963766,0.09308464989726549,0.096764265504299,0.4712302120292794,-0.08385423390698224,0.008157001020709799,-1.1703453385949387,4.218694579462764,0.6382559835451673,33.321862079365786,-0.22526517296366808,0.16602269191314803,-9.60148242169196
99,0.049614881526354605,0.0026591532913332098,-0.8017161812861208,-0.8796627637933158,0.09278865923894805,0.0959204405222923,0.4564898200421921,-0.08404236540805476,0.008223812792850612,-1.1798171315192314,4.218064599254882,0.6400022730111399,33.3236545077102,-0.22384420561588692,0.16285756762018028,-9.59516639161958
100,0.049527494743846254,0.002667290382368084,-0.8029011031463587,-0.887389291067128,0.09238462367985635,0.0949681974842958,0.4415726088351666,-0.084512910371793,0.00831029520308978,-1.1894719809613534,4.2149611364652495,0.6419330827417067,33.326543065508794,-0.23437345135006263,0.15929814576473939,-9.597650127936623
101,0.04944019721184976,0.00266843980103655,-0.8041008920035089,-0.8948398499457682,0.09222336195032885,0.09399528408130493,0.4265224273471309,-0.0849280002400238,0.008278231232269253,-1.1992143638883297,4.210606838074606,0.6471430196294963,33.33605111079644,-0.24197280316376835,0.1529279735370653,-9.600969691055631
102,0.049356906198888016,0.002672773281817151,-0.8053044463461397,-0.9020060528866386,0.09187129124590022,0.0930526054366205,0.41144374952371576,-0.08506046937855438,0.008301767129597978,-1.2086299678882004,4.209648363785515,0.6502910302475026,33.33776046890255,-0.23761057345989064,0.14874325708419786,-9.592170112989708
103,0.04927099936001436,0.002673703414289247,-0.8065230033895323,-0.9089393496136761,0.09162036154900693,0.09203370409375619,0.3961877905542771,-0.0853394451861998,0.008214161648870285,-1.2183648476801021,4.206481182876472,0.6552436151165876,33.34508598501619,-0.2392721113515857,0.1409220283733379,-9.595780676763981
104,0.04918709050184169,0.002679044945676685,-0.8077441536466068,-0.9156012628180104,0.09116198872483292,0.09103071854270953,0.3808900466268399,-0.08550055361212201,0.008228754049411879,-1.2277135666101875,4.205997731646943,0.6577969305296745,33.34519774177982,-0.2364115548374329,0.13667577435287256,-9.584951860430579
105,0.04910076825378663,0.0026830680075461398,-0.8089795858563006,-0.9220591899774917,0.09072716199654292,0.08998926945273587,0.3653455400541629,-0.08573638210596193,0.008218200607457855,-1.2373945210407156,4.2053847062639464,0.6582301656256297,33.34947113718023,-0.23577149257635352,0.13195083919687767,-9.587695676507467
106,0.049016453541322884,0.00268732831586605,-0.8102200334259263,-0.9281961746322102,0.09021073879107758,0.08894390605231106,0.3498612090258896,-0.08592200634149222,0.00815109990592944,-1.2467642931088854,4.205449719269025,0.6606370385245934,33.34854232001331,-0.234462092927124,0.12527840200167054,-9.578288556303072
107,0.04893246071089186,0.002688828858915028,-0.8114733795524683,-0.9340807052571527,0.08976275798458357,0.08796673710855785,0.3342121130476502,-0.08603336340098033,0.008130899456047046,-1.2562356825819427,4.209118778683357,0.6594079923311058,33.34858023246064,-0.22985091458048298,0.12202801209745506,-9.572506416573935
108,0.048848477894702966,0.002691522992887576,-0.8127354391926465,-0.9397119956010987,0.08927024120456406,0.08689863591831504,0.31846635055248057,-0.08610608549897603,0.008097872418525458,-1.2656980043681352,4.210408344977341,0.6602208308708531,33.35002582851952,-0.22337770732327988,0.11770094570346022,-9.566723664816093
109,0.04876522542334868,0.0026902601803700326,-0.8140140828623539,-0.9450347565125258,0.08886129855827879,0.08592703813493417,0.302703687984149,-0.08620767579939255,0.008063275283553951,-1.275556573714094,4.215936008280326,0.65914395286313,33.34928380648596,-0.21992471220540535,0.11525295382850727,-9.577031807280555
110,0.048681635617485446,0.002691802965793618,-0.8153009336889737,-0.950108178615708,0.08836585510286726,0.08479825834259778,0.2868713648336884,-0.08629480637628688,0.008001633505999726,-1.2854401973905054,4.216740559642505,0.6624730544564067,33.35045016091831,-0.21539915397475812,0.11040874137543326,-9.588481884490458
111,0.04859671047219756,0.0026954557182251497,-0.8165930742413804,-0.9549581083075628,0.08776579628654949,0.08365506661728543,0.27083944729135473,-0.08639464286110098,0.007996261570757637,-1.2950287487788914,4.2185021115395624,0.6617999603304981,33.35144284208389,-0.21059163481810136,0.10734121967566514,-9.587559380917847
112,0.04851098691998494,0.0026950846396721416,-0.8179001936031688,-0.9595136593932855,0.08723834640270971,0.08247459904529557,0.2547958964876488,-0.08660153745287791,0.007831424363412635,-1.3049533683363337,4.2196114965388665,0.6641075098833695,33.35398092591363,-0.21132212330417371,0.09928865610851628,-9.599952856201936
113,0.048425046225272515,0.002695490652271402,-0.8192184033198169,-0.9638157308967298,0.08665624313246455,0.08128333291443308,0.23862722433220282,-0.08677314329870746,0.007701302174253418,-1.3150112024254716,4.221490880473548,0.6642026880239789,33.3562019819282,-0.21008614776946372,0.092640476349856,-9.617532142129525
114,0.04833876199395233,0.0026978752845575747,-0.8205485198510709,-0.9678780609818071,0.08596126936946005,0.08003585627335101,0.2222993048776355,-0.08687045836427705,0.0075564318914621825,-1.3253642232708136,4.222461795084477,0.6624020063634182,33.358526879074084,-0.2045862049855109,0.08474579767487356,-9.647399062675364
115,0.04825491840753068,0.002701390109953063,-0.8218848738024654,-0.9716520825966684,0.08526278100845465,0.07869473660822775,0.20598453094934852,-0.08677506856107563,0.0074545531821660314,-1.3354174916567412,4.220945796233631,0.6655643530175285,33.36214962841392,-0.19108945925813256,0.07845786959317708,-9.663418524519615
116,0.04817314367059005,0.0027044479560160073,-0.8232262344413013,-0.9751468346041992,0.08449449917348274,0.07734780742953493,0.18964874704747348,-0.08653752525994528,0.007271171464093576,-1.3451224755728897,4.220054648095185,0.6680517602359106,33.363468969022556,-0.17242400743123318,0.06944239999647145,-9.664721123076117
117,0.04809293372980521,0.0027093110873579033,-0.8245746801753634,-0.9783669078508025,0.08365819407022648,0.07602399984450073,0.17326237801384048,-0.08619307417070372,0.007195973013028136,-1.3546486117644454,4.220681589117936,0.6679938965849643,33.362362539546716,-0.1502951149937251,0.06457150670001283,-9.658920004615732
118,0.048011339115472854,0.0027147905814025584,-0.8259321826292223,-0.9813241861227898,0.08278684807037905,0.07463981854047676,0.15677396788134437,-0.08591574099717482,0.00711442769273824,-1.3641571911016814,4.220118534694056,0.6685261275946089,33.362974618503564,-0.13135125084179428,0.059244192473883205,-9.652733045603188
