0.000000000000000000e+00
1.470588235294117696e-01
2.941176470588235392e-01
4.411764705882352811e-01
5.882352941176470784e-01
7.352941176470588758e-01
8.823529411764706731e-01
1.029411764705882470e+00
1.176470588235294157e+00
1.323529411764705843e+00
1.470588235294117530e+00
1.617647058823529216e+00
1.764705882352940902e+00
1.911764705882352589e+00
2.058823529411764497e+00
2.205882352941176183e+00
2.352941176470587870e+00
2.499999999999999556e+00
