4.292299307452839052e+00,5.840753718787754067e+00,5.002887987943249293e+00,8.482448183426087862e-01,1.455764027796443982e-01,4.476179303208686067e-01,2.427476566312398443e-01,1.062766212845959757e+01,1.266117493765026225e+01,1.102626354661058450e+01,1.177322511742201705e+00,3.203413706354891755e+00,1.464610812114140348e+00
4.501676190887122786e+00,6.088100953141178273e+00,5.218175251474473697e+00,8.280655844272692967e-01,1.542440028801354002e-01,4.752671717349357117e-01,2.542386446231155728e-01,1.031335697693997488e+01,1.207971040733895940e+01,1.050686958222986966e+01,1.195303861427638115e+00,3.208643999329950702e+00,1.436448470479506634e+00
4.704960685109567997e+00,6.324177267452702367e+00,5.423330888645036651e+00,8.067641670964553757e-01,1.627075839290164083e-01,5.023901679152628086e-01,2.650696848581318155e-01,1.001812794536406237e+01,1.153353669892351974e+01,1.001270759713455938e+01,1.214119881419376545e+00,3.212946560487777603e+00,1.409215192961662311e+00
4.902517302500801755e+00,6.549657009626485227e+00,5.618836879346591928e+00,7.843712619161523625e-01,1.709574718474294319e-01,5.289463566831391628e-01,2.752290252073608667e-01,9.740307705640029567e+00,1.101956925543405852e+01,9.541556501998911699e+00,1.233781167702031167e+00,3.216331793723883781e+00,1.382904257497804767e+00
5.094679130392075095e+00,6.765156391225341181e+00,5.805133343053538120e+00,7.609189692367951396e-01,1.789845884922191821e-01,5.548962405370360118e-01,2.847051112634551018e-01,9.478416401479099918e+00,1.053507034273633991e+01,9.091445119043520151e+00,1.254298086209736152e+00,3.218807917711702160e+00,1.357508293914241326e+00
5.281751315906761945e+00,6.971239934427511997e+00,5.982623185037075686e+00,7.364407703938405936e-01,1.867804020953852395e-01,5.802014301689820686e-01,2.934865805642294934e-01,9.231135947690054522e+00,1.007760150322660486e+01,8.660617990395740762e+00,1.275680744868050276e+00,3.220380962378098122e+00,1.333019356162232327e+00
5.464014079309958305e+00,7.168426046723425316e+00,6.151676115355985353e+00,7.109715042727240419e-01,1.943368768673415792e-01,6.048246865772880509e-01,3.015622607444095049e-01,8.997288441940135328e+00,9.644983617589256042e+00,8.247506661379441439e+00,1.297938960454634749e+00,3.221054766522808865e+00,1.309428987904077246e+00
5.641725330350999101e+00,7.357191861149350309e+00,6.312632139787003105e+00,6.845473441293601358e-01,2.016464219673286540e-01,6.287299618432469206e-01,3.089211716461295332e-01,8.775817941197582073e+00,9.235263191215533851e+00,7.850705443319488275e+00,1.321082220067732127e+00,3.220830976393151968e+00,1.286728281683326536e+00
5.815122948707281303e+00,7.537977455108471503e+00,6.465804604051559323e+00,6.572057745554106267e-01,2.087018400404851703e-01,6.518824386352533029e-01,3.155525314167834106e-01,8.565775006549033677e+00,8.846683762115720384e+00,7.468950862078733266e+00,1.345119636984176248e+00,3.219709045094263811e+00,1.264907931913268557e+00
5.984426778938539471e+00,7.711189541036299389e+00,6.611482858453078038e+00,6.289855684750358389e-01,2.154962755185378942e-01,6.742485685001283757e-01,3.214457666213771381e-01,8.366303537897154641e+00,8.477661545109743457e+00,7.101104155362853554e+00,1.370059900682209175e+00,3.217686232783593336e+00,1.243958281915531927e+00
6.149840381750574458e+00,7.877204706238563503e+00,6.749934598577233658e+00,5.999267640566383619e-01,2.220231628797861845e-01,6.957961089982531711e-01,3.265905263954147486e-01,8.176629512303286162e+00,8.126764597761084730e+00,6.746136304631221492e+00,1.395911220799217478e+00,3.214757607666683725e+00,1.223869365236305740e+00
6.311552576398440806e+00,8.036372266337117765e+00,6.881407928430196108e+00,5.700706414190676030e-01,2.282761750640185106e-01,7.164941597363427839e-01,3.309767006633688169e-01,7.996051312459950822e+00,7.792694928050914349e+00,6.403115184244406954e+00,1.422681264791109790e+00,3.210916047879616819e+00,1.204630941461817040e+00
6.469738803387578230e+00,8.189016786267021786e+00,7.006133184839476336e+00,5.394596990067679343e-01,2.342491722391687459e-01,7.363131973492645921e-01,3.345944424467413580e-01,7.823931389451042051e+00,7.474273070484432679e+00,6.071194487240866522e+00,1.450377089058961122e+00,3.206152244412167729e+00,1.186232526747774019e+00
6.624562331991717734e+00,8.335440314184680233e+00,7.124324555764951938e+00,5.081376295023227740e-01,2.399361511188632945e-01,7.552251094801378795e-01,3.374341942844040765e-01,7.659689049965176189e+00,7.170424742435581145e+00,5.749604148368422152e+00,1.479005063310318224e+00,3.200454705294911051e+00,1.168663419269916126e+00
6.776175333292209224e+00,8.475924366590588122e+00,7.236181520089221664e+00,4.761492951376851690e-01,2.453311950334838565e-01,7.732032278059450814e-01,3.394867187861041469e-01,7.502794195034211633e+00,6.880169260813297605e+00,5.437642034113448375e+00,1.508570787927807855e+00,3.193809761343448184e+00,1.151912719795001872e+00
6.924719836293019348e+00,8.610731697142087526e+00,7.341890132261407409e+00,4.435407022570203583e-01,2.504284249619238012e-01,7.902223601539498654e-01,3.407431333375101068e-01,7.352761867131602180e+00,6.602609454193469674e+00,5.134666709077864155e+00,1.539079004127097194e+00,3.186201573823755684e+00,1.135969347563880794e+00
7.070328582051955024e+00,8.740107876796118447e+00,7.441624171687641009e+00,4.103589749744636084e-01,2.552219517367914081e-01,8.062588217522235201e-01,3.411949489717203132e-01,7.209147486588273424e+00,6.336922850188312140e+00,4.840091120153185322e+00,1.570533496700540876e+00,3.177612144474481148e+00,1.120822051671084063e+00
7.213125788590912357e+00,8.864282708893190588e+00,7.535546173860731223e+00,3.766523277591786734e-01,2.597058296423427337e-01,8.212904656554214089e-01,3.408341134175181253e-01,7.071542677929893550e+00,6.082353954170309329e+00,4.553377066080114943e+00,1.602936989162796033e+00,3.168021328394857505e+00,1.106459418118957316e+00
7.353227837526112864e+00,8.983471499423313134e+00,7.623808357794163548e+00,3.424700367678772395e-01,2.638740116318324391e-01,8.352967123844778907e-01,3.396530583285821692e-01,6.939571602813162876e+00,5.838207465204358293e+00,4.274030341365291363e+00,1.636291031141143826e+00,3.157406850380754637e+00,1.092869872719059998e+00
7.490743891829193757e+00,9.097876199884012749e+00,7.706553462286430900e+00,3.078624097314298091e-01,2.677203063991590026e-01,8.482585788159711093e-01,3.376447506900742690e-01,6.812887729447535179e+00,5.603842299477946653e+00,4.001596461095650703e+00,1.670595877887105063e+00,3.145744325366027550e+00,1.080041680009665495e+00
7.625776452840211661e+00,9.207686437754395214e+00,7.783915501822036731e+00,2.728807541874034848e-01,2.712383375485452053e-01,8.601587063533866484e-01,3.348027483892554446e-01,6.691170979288743936e+00,5.378666311684183299e+00,3.735656887685923522e+00,1.705850361828122663e+00,3.133007283701534806e+00,1.067962938356002534e+00
7.758421863562454668e+00,9.313080447590545319e+00,7.856020451460034693e+00,2.375773438343659061e-01,2.744215051154075824e-01,8.709813884082233670e-01,3.311212599247282395e-01,6.574125200821420378e+00,5.162131621519634450e+00,3.475825692601486328e+00,1.742051756129600504e+00,3.119167202079526913e+00,1.056621571399656512e+00
7.888770764342710073e+00,9.414225914034018317e+00,7.922986868824687612e+00,2.020053827666967727e-01,2.772629497013837097e-01,8.807125972136715664e-01,3.265952082142677404e-01,6.461475927759122051e+00,4.953730466354381967e+00,3.221746596082154745e+00,1.779195630299429620e+00,3.104193540985999533e+00,1.046005316025565568e+00
8.016908506251755995e+00,9.511280736565755234e+00,7.984926460259131886e+00,1.662189673305935478e-01,2.797555194965302139e-01,8.893400099872661446e-01,3.212202984436737241e-01,6.352968385260032491e+00,4.752991512731066237e+00,2.973090336223830565e+00,1.817275697940354817e+00,3.088053789637295043e+00,1.036101707019558171e+00
8.142915526805888149e+00,9.604393724590899240e+00,8.041944597301911912e+00,1.302730453231288332e-01,2.818917404717804498e-01,8.968530344513064856e-01,3.149930898783325772e-01,6.248365713008870337e+00,4.559476569066416296e+00,2.729552325751841479e+00,1.856283656841139384e+00,3.070713519428778682e+00,1.026898058596619201e+00
8.266867692092693787e+00,9.693705230371490345e+00,8.094140788873202652e+00,9.422337223685368912e-02,2.836637900346250518e-01,9.032428337107449856e-01,3.079110715349024918e-01,6.147447378430119791e+00,4.372777650095726720e+00,2.490850560682159376e+00,1.896209021696494412e+00,3.052136446991618346e+00,1.018381442990281549e+00
8.388836608867896061e+00,9.779347726405614338e+00,8.141609113892300797e+00,5.812646423283662073e-02,2.850634744503935392e-01,9.085023504775021630e-01,2.999727415824087196e-01,6.050007757020067878e+00,4.192514350487130059e+00,2.256723750008439833e+00,1.937038949859075432e+00,3.032284508017160096e+00,1.010538666306908917e+00
8.508889909762149983e+00,9.861446333059982194e+00,8.184438618473663496e+00,2.203954750553995673e-02,2.860822103401614580e-01,9.126263306175761425e-01,2.911776903097545444e-01,5.955854859933431555e+00,4.018331490876852818e+00,2.026929639731571697e+00,1.978758060655369633e+00,3.011117943065424907e+00,1.003356241865356324e+00
8.627091514366858505e+00,9.940119301578693722e+00,8.222713681351498494e+00,-1.397949631601096837e-02,2.867110105738553405e-01,9.156113459827104339e-01,2.815266864599267338e-01,5.864809191630866003e+00,3.849897004517105703e+00,1.801243508092705392e+00,2.021348248941694958e+00,2.988595396622901745e+00,9.968203612627039023e-01
8.743501868647513220e+00,1.001547845699790606e+01,8.256514350751114506e+00,-4.987218910421434975e-02,2.869404748831845819e-01,9.174558164715987951e-01,2.710217666897429822e-01,5.776702722665152834e+00,3.686900036930536917e+00,1.579456811885790346e+00,2.064788493737331532e+00,2.964674030712857178e+00,9.909168634305645096e-01
8.858178164854487946e+00,1.008762960498081007e+01,8.285916655549129928e+00,-8.557951989576541296e-02,2.867607855231785186e-01,9.181600312464963665e-01,2.596663278676336617e-01,5.691377964621074703e+00,3.529049234548991887e+00,1.361375966298031148e+00,2.109054662949257697e+00,2.939309654386270676e+00,9.856312019739165153e-01
8.971174543858527528e+00,1.015667290613828300e+01,8.310992893236207379e+00,-1.210420136851472483e-01,2.861617083128718542e-01,9.177261690095503965e-01,2.474652218705039597e-01,5.608687135880169095e+00,3.376071201378316733e+00,1.146821242927754003e+00,2.154119315397016621e+00,2.912456870430446099e+00,9.809484111154889163e-01
9.082542281626139413e+00,1.022270322100836459e+01,8.331811896908329018e+00,-1.561998057634365611e-01,2.851325993845545970e-01,9.161583172190814750e-01,2.344248524840924774e-01,5.528491408300908461e+00,3.227709105356684205e+00,9.356257725180922025e-01,2.199951501556443478e+00,2.884069240622233465e+00,9.768530706033399236e-01
9.192329961364414714e+00,1.028581042852417404e+01,8.348439283260043808e+00,-1.909927220242231272e-01,2.836624179664239409e-01,9.134624900993830732e-01,2.205532739494185934e-01,5.450660226123873464e+00,3.083721418329170127e+00,7.276346405707783127e-01,2.246516564666410254e+00,2.854099470820291362e+00,9.733292699772213563e-01
9.300583632701737713e+00,1.034607972049822067e+01,8.360937683330810444e+00,-2.253603656607578998e-01,2.817397455148568652e-01,9.096466452683884540e-01,2.058602906309952574e-01,5.375070689460786255e+00,2.943880775502459191e+00,5.227040654081415161e-01,2.293775944081920759e+00,2.822499617132371075e+00,9.703605726303204948e-01
9.407346959127297126e+00,1.040359187438550670e+01,8.369366957559345011e+00,-2.592422106749767141e-01,2.793528114992351874e-01,9.047206987758401597e-01,1.903575572107061853e-01,5.301606995631239272e+00,2.807972941917797005e+00,3.207006494674138342e-01,2.341686983007672751e+00,2.789221314305496247e+00,9.679299801465799380e-01
9.512661354785613810e+00,1.045842350635339102e+01,8.373784396527385709e+00,-2.925777026087252874e-01,2.764895261236550161e-01,8.986965383105500749e-01,1.740586787349871767e-01,5.230159932393065425e+00,2.675795874927175078e+00,1.215006956683858941e-01,2.390202743005731545e+00,2.754216027365369968e+00,9.660198974394483828e-01
9.616566111610115541e+00,1.051064730647872025e+01,8.374244908620537942e+00,-3.253063668892085536e-01,2.731375202452774875e-01,8.915880342991927554e-01,1.569793097627694978e-01,5.160626417789501375e+00,2.547158872910582517e+00,-7.501041838251495952e-02,2.439271827935542536e+00,2.717435327372574427e+00,9.646120992648733461e-01
9.719098517680317073e+00,1.056033225770859474e+01,8.370801195697374908e+00,-3.573679251532335122e-01,2.692841927178721284e-01,8.834110485811792479e-01,1.391372517782930862e-01,5.092909081923844283e+00,2.421881801559116809e+00,-2.689388147811763163e-01,2.488838220249536271e+00,2.678831191963527036e+00,9.636876987287010810e-01
9.820293967598550111e+00,1.060754384005732653e+01,8.363503917736622384e+00,-3.887024198770283601e-01,2.649167653506295239e-01,8.741834403049679736e-01,1.205525479473589789e-01,5.026915886483071638e+00,2.299794389993687460e+00,-4.603826440271496234e-01,2.538841132827516667e+00,2.638356331100359498e+00,9.632271184553001797e-01
9.920186065603211034e+00,1.065234422136594716e+01,8.352401847324282258e+00,-4.192503475891270481e-01,2.600223456259838084e-01,8.639250686512708333e-01,1.012475742090828829e-01,4.962559778276924405e+00,2.180735589812314412e+00,-6.494325731295864657e-01,2.589214879781261303e+00,2.595964538163009205e+00,9.632100651288801885e-01
1.001880672206477385e+01,1.069479243581984029e+01,8.337542014746359698e+00,-4.489528008818890470e-01,2.545879972654570556e-01,8.526577919487307033e-01,8.124712560921719395e-02,4.899758373447532733e+00,2.064552990877939198e+00,-8.361722376534685974e-01,2.639888769889728426e+00,2.551611066176649345e+00,9.636155081601325278e-01
1.011618624394741239e+01,1.073494455130272129e+01,8.318969844367224198e+00,-4.777516193616525575e-01,2.486008186689908639e-01,8.404054627086452456e-01,6.057849669738024634e-02,4.838433669344921917e+00,1.951102288288109943e+00,-1.020678661745758387e+00,2.690787026526337833e+00,2.505253028576752694e+00,9.644216632667919065e-01
1.021235341976200139e+01,1.077285382655971269e+01,8.296729282897342017e+00,-5.055895495874122014e-01,2.420480291805575390e-01,8.271939180682130743e-01,3.927155473110166550e-02,4.778511781362495547e+00,1.840246795520620982e+00,-1.203022649736789962e+00,2.741828738103380125e+00,2.456849823472385008e+00,9.656059817856208483e-01
1.030733559948488320e+01,1.080857085904704462e+01,8.270862920086287318e+00,-5.324104139425912541e-01,2.349170630509099800e-01,8.130509650977447711e-01,1.735880435677011543e-02,4.719922702289817806e+00,1.731856999236166317e+00,-1.383269152512454747e+00,2.792927843174362934e+00,2.406363579876891201e+00,9.671451465531154534e-01
1.040115876987026056e+01,1.084214372425999251e+01,8.241412102316703070e+00,-5.581592882635268982e-01,2.271956708771953881e-01,7.980063603976293996e-01,-5.124557626074017352e-03,4.662600081972837707e+00,1.625810151649753177e+00,-1.561477611491517870e+00,2.843993154391897260e+00,2.353759623836744197e+00,9.690150752007531398e-01
1.049384762554202055e+01,1.087361810725274935e+01,8.208417039521515690e+00,-5.827826879116223546e-01,2.188720281991249905e-01,7.820917833870180136e-01,-2.814059886231397994e-02,4.606481025278466923e+00,1.521989896765167938e+00,-1.737702282714759461e+00,2.894928425505129965e+00,2.299006961808632177e+00,9.711909317055983371e-01
1.058542563621259980e+01,1.090303742699332190e+01,8.171916905799621489e+00,-6.062287618240582709e-01,2.099348508230373667e-01,7.653408026697364752e-01,-5.164862088257506090e-02,4.551505906544969449e+00,1.420285927108197344e+00,-1.911992543254521060e+00,2.945632465485132023e+00,2.242078778018642193e+00,9.736471470162834096e-01
1.067591511034181018e+01,1.093044295413236000e+01,8.131949934063811725e+00,-6.284474939112876246e-01,2.003735163294054766e-01,7.477888348555150611e-01,-7.560514288868232236e-02,4.497618198865181327e+00,1.320593667900589629e+00,-2.084393181881364132e+00,2.995999303677752135e+00,2.182952941894731325e+00,9.763574495355733518e-01
1.076533725551700726e+01,1.095587392270647342e+01,8.088553505018539980e+00,-6.493909109895853460e-01,1.901781910973486811e-01,7.294730952179062644e-01,-9.996390138082184018e-02,4.444764316698941009e+00,1.222813985893044686e+00,-2.254944675676266996e+00,3.045918409590713249e+00,2.121612521006068786e+00,9.792949061818445600e-01
1.085371223580729882e+01,1.097936763624351464e+01,8.041764230733631891e+00,-6.690132962456103449e-01,1.793399620531172800e-01,7.104325395859437675e-01,-1.246758670965958382e-01,4.392893470446594506e+00,1.126852920326203211e+00,-2.423683454050028718e+00,3.095274970515908386e+00,2.058046294284355149e+00,9.824319746710361567e-01
1.094105922631836769e+01,1.100095956868899094e+01,7.991618033052910519e+00,-6.872714070298204803e-01,1.678509722202982113e-01,6.907077968963017955e-01,-1.496892806771928652e-01,4.341957531739104148e+00,1.032621433717345827e+00,-2.590642151424642936e+00,3.143950229661561568e+00,1.992249259659326199e+00,9.857405675565358294e-01
1.102739646515073879e+01,1.102068346052887549e+01,7.938150217053543400e+00,-7.041246955699018706e-01,1.557045590200065166e-01,6.703410918779464378e-01,-1.749497083905380002e-01,4.291910908313715467e+00,9.400351803803760342e-01,-2.755849849643097205e+00,3.191821886817307163e+00,1.924223129632211648e+00,9.891921284360682964e-01
1.111274130294278883e+01,1.103857141044416679e+01,7.881395539752316104e+00,-7.195355309880471228e-01,1.428953941423093954e-01,6.493761574033263262e-01,-2.004001191231513379e-01,4.242710427448746380e+00,8.490142907801825345e-01,-2.919332311003298042e+00,3.238764562796632163e+00,1.853976807757766965e+00,9.927577205816395800e-01
1.119711025016021821e+01,1.105465396279640977e+01,7.821388274238682214e+00,-7.334694208015263284e-01,1.294196236886517581e-01,6.278581361200488153e-01,-2.259809836996878596e-01,4.194315227027942683e+00,7.594831700016950737e-01,-3.081112202657843913e+00,3.284650327997598040e+00,1.781526838530112622e+00,9.964081280713481537e-01
1.128051902227603343e+01,1.106896019121066921e+01,7.758162269401021938e+00,-7.458952298897463251e-01,1.152750071724758796e-01,6.058334710753734420e-01,-2.516303974006213195e-01,4.146686653394867861e+00,6.713703087805061864e-01,-3.241209312983453827e+00,3.329349294400832715e+00,1.706897822793464359e+00,1.000113969301660743e+00
1.136298258296916153e+01,1.108151777849295527e+01,7.691751005401712860e+00,-7.567853947286159455e-01,1.004610538651381502e-01,5.833497851629186881e-01,-2.772842263239980731e-01,4.099788165241679216e+00,5.846081056971066392e-01,-3.399640760401444251e+00,3.372730269194805341e+00,1.630122790549644041e+00,1.003845822537780208e+00
1.144451518545546875e+01,1.109235309309262263e+01,7.622187645048080995e+00,-7.661161305306822822e-01,8.497915489033693037e-02,5.604557493563823156e-01,-3.028762779773531144e-01,4.053585242854889081e+00,4.991326992815441899e-01,-3.556421195023125037e+00,3.414661466998935246e+00,1.551243522933102303e+00,1.007574362921213940e+00
1.152513041205217625e+01,1.110149126229653049e+01,7.549505081199788137e+00,-7.738676287935823961e-01,6.883270940630940860e-02,5.372009398478643227e-01,-3.283384961926087975e-01,4.008045302113729669e+00,4.148838089103997762e-01,-3.711562993400797872e+00,3.455011276367121908e+00,1.470310815192464426e+00,1.011270510101868636e+00
1.160484121206524222e+01,1.110895624232070311e+01,7.473735980348405583e+00,-7.800242426563227527e-01,5.202724317465125259e-02,5.136356843769427361e-01,-3.536011801331570004e-01,3.963137612704811463e+00,3.318045835039014624e-01,-3.865076446585554493e+00,3.493649074925061715e+00,1.387384672773937400e+00,1.014905585402247734e+00
1.168365993807921299e+01,1.111477088544654812e+01,7.394912822501593652e+00,-7.845746573990592942e-01,3.457051780112255224e-02,4.898108982186702987e-01,-3.785932268127248923e-01,3.918833220080081059e+00,2.498414571481503421e-01,-4.016969941626596707e+00,3.530446086156485030e+00,1.302534433060923424e+00,1.018451477159885599e+00
1.176159838072016051e+01,1.111895700433230161e+01,7.313067937502172988e+00,-7.875120434032638617e-01,1.647262895017561138e-02,4.657779104911012880e-01,-4.032423961757147235e-01,3.875104870743824925e+00,1.689440108760764669e-01,-4.167250136592602239e+00,3.565276269542803966e+00,1.215838805995394400e+00,1.021880812638151115e+00
1.183866780195461565e+01,1.112153543361604235e+01,7.228233537911197715e+00,-7.888341889205963131e-01,-2.253908116449376831e-03,4.415882816421003443e-01,-4.274755974054074148e-01,3.831926940508691093e+00,8.906483994107913804e-02,-4.315922129152893305e+00,3.598017234517575602e+00,1.127385827693291098e+00,1.025167134652760437e+00
1.191487896698068027e+01,1.112252608891426142e+01,7.140441748583747028e+00,-7.885436100846394680e-01,-2.159408724421620074e-02,4.172936131766629697e-01,-4.512191947377928170e-01,3.789275365410536889e+00,1.015942600949402974e-02,-4.462989618723942620e+00,3.628551167563833335e+00,1.037272722264595215e+00,1.028285080839978383e+00
1.199024217476179111e+01,1.112194802330931687e+01,7.049724633066253965e+00,-7.866476357428155985e-01,-4.153035578335943778e-02,3.929453508848682608e-01,-4.743993306738790161e-01,3.747127575017416667e+00,-6.781398621777869062e-02,-4.608455062164130034e+00,3.656765760801524934e+00,9.456056683471275592e-01,1.031210563300885674e+00
1.206476728724870462e+01,1.111981948141010790e+01,6.956114216944716766e+00,-7.831584648877115695e-01,-6.204257597788274958e-02,3.685945830215459074e-01,-4.969422641119142225e-01,3.705462427909301137e+00,-1.448945083677927181e-01,-4.752319822985627162e+00,3.682555129625749935e+00,8.524994683416625696e-01,1.033920946202377733e+00
1.213846375733120730e+01,1.111615795106273907e+01,6.859642508273805284e+00,-7.780931947273852511e-01,-8.310800445953316073e-02,3.442918350661554050e-01,-5.187747205732525790e-01,3.664260149142263501e+00,-2.211187240868121018e-01,-4.894584314045851592e+00,3.705820706402951803e+00,7.580771199664833038e-01,1.036395218807272034e+00
1.221134065555765069e+01,1.111098021278166037e+01,6.760341515217664465e+00,-7.714738177508423389e-01,-1.047012907447089358e-01,3.200868628495555646e-01,-5.398242513819262456e-01,3.623502269544002452e+00,-2.965208013435953749e-01,-5.035248133680997107e+00,3.726472096945533607e+00,6.624692914960368384e-01,1.038614161349639797e+00
1.228340669565765353e+01,1.110430238696666727e+01,6.658243261033894633e+00,-7.633271865136133094e-01,-1.267944953894290239e-01,2.960284459677361424e-01,-5.600195983883766715e-01,3.583171566716846446e+00,-3.711326015738340978e-01,-5.174310195249805844e+00,3.744427886492506463e+00,5.658137038678435760e-01,1.040560501172477670e+00
1.235467025890110726e+01,1.109613997896705762e+01,6.553379796532746937e+00,-7.536849452831411167e-01,-1.493571281920267890e-01,2.721641835059988579e-01,-5.792910606115797556e-01,3.543252007649983160e+00,-4.449837858475315655e-01,-5.311768850065890391e+00,3.759616382243189392e+00,4.682544246854541403e-01,1.042219056606703775e+00
1.242513941732485883e+01,1.108650792205100011e+01,6.445783210143869013e+00,-7.425834281365414347e-01,-1.723562065507131535e-01,2.485402941659241860e-01,-5.975708590191962655e-01,3.503728692864743977e+00,-5.181019182002239987e-01,-5.447622003710701044e+00,3.771976280131057013e+00,3.699410809601038075e-01,1.043576866194814601e+00
1.249482195585714805e+01,1.107542061833573399e+01,6.335485635722920783e+00,-7.300635235845623905e-01,-1.957563337899820843e-01,2.252014229179648552e-01,-6.147934955791186651e-01,3.464587802035609787e+00,-5.905125662341226267e-01,-5.581867225735725135e+00,3.781457244482939295e+00,2.710279991647716602e-01,1.044623301048873465e+00
1.256372539336885019e+01,1.106289197773238442e+01,6.222519258230053474e+00,-7.161705062941845501e-01,-2.195197969730223464e-01,2.021904562919137338e-01,-6.308961027027586432e-01,3.425816541045377139e+00,-6.622393990660531138e-01,-5.714501852780913715e+00,3.788020390470610010e+00,1.716732827667346584e-01,1.045350158378020922e+00
