-7.85959512203188,-15,-10.0508431314093
-5.58819983247823,-15,4.56648045282549
5.56149416482182,-15,-5.31119814595137
4.66416132927684,-15,9.95064685735557
-10.1686678505262,-7.61040733297776,15
0.650757669186387,-5.70614550116654,15
11.6482748340572,-0.705052265321498,15
0.390439734401181,5.82680330955315,15
-10.5073863502178,12.2361773778876,15
-11.2203246406587,15,10.8947914543097
-8.2620367538738,15,-1.1551684988713
1.50149462395449,15,-1.24357911795621
7.08075357920553,15,8.17372796991752
10.2543156881785,15,-12.490622327646
15,-10.8111302736716,-12.6439655097548
15,0.0548224244673072,-5.30051894980413
15,-7.42901917650234,6.79283089659647
15,7.26318034134866,4.03372117979209
-15,5.62059923084228,-10.1348454670905
-15,-9.70793991377557,-9.41516034949433
-15,6.56187749407459,-0.455004172876684
-15,-0.754173956828243,4.10676335204538
-9.80617433339953,1.17005515565635,-15
-1.59924459029612,0.66520003846248,-15
-1.6260281072863,-9.01993519361601,-15
4.24697132139151,10.8503554408344,-15
7.92474450594989,0.251078076398734,-15
